1.41,14,0.4301075269
1.46,14,0.4408602151
1.51,14,0.4516129032
1.55,14,0.4623655914
1.61,14,0.4731182796
1.65,14,0.4838709677
1.71,14,0.4946236559
1.76,14,0.5053763441
1.81,14,0.5161290323
1.85,14,0.5268817204
1.91,14,0.5376344086
1.96,14,0.5483870968
2.00,14,0.5591397849
2.09,14,0.5698924731
2.12,14,0.5806451613
2.16,14,0.5913978495
2.25,14,0.6021505376
2.27,14,0.6129032258
2.34,14,0.623655914
2.43,14,0.6344086022
2.50,14,0.6451612903
2.56,14,0.6559139785
2.64,14,0.6666666667
2.66,14,0.6774193548
2.76,14,0.688172043
2.78,14,0.6989247312
2.88,14,0.7096774194
2.93,14,0.7204301075
2.99,14,0.7311827957
3.05,14,0.7419354839
3.13,14,0.752688172
3.19,14,0.7634408602
3.23,14,0.7741935484
3.32,14,0.7849462366
3.36,14,0.7956989247
3.42,14,0.8064516129
3.49,14,0.8172043011
3.57,14,0.8279569892
3.62,14,0.8387096774
3.69,14,0.8494623656
3.77,14,0.8602150538
3.84,14,0.8709677419
3.92,14,0.8817204301
3.98,14,0.8924731183
4.03,14,0.9032258065
4.11,14,0.9139784946
4.15,14,0.9247311828
4.21,14,0.935483871
4.30,14,0.9462365591
4.38,14,0.9569892473
4.42,14,0.9677419355
4.51,14,0.9784946237
4.53,14,0.9892473118
4.52,14,1
-4.07,16,-1
-4.05,16,-0.9892473118
-4.02,16,-0.9784946237
-3.96,16,-0.9677419355
-3.90,16,-0.9569892473
-3.87,16,-0.9462365591
-3.82,16,-0.935483871
-3.80,16,-0.9247311828
-3.75,16,-0.9139784946
-3.71,16,-0.9032258065
-3.66,16,-0.8924731183
-3.59,16,-0.8817204301
-3.52,16,-0.8709677419
-3.45,16,-0.8602150538
-3.40,16,-0.8494623656
-3.31,16,-0.8387096774
-3.25,16,-0.8279569892
-3.20,16,-0.8172043011
-3.11,16,-0.8064516129
-3.04,16,-0.7956989247
-2.99,16,-0.7849462366
-2.94,16,-0.7741935484
-2.86,16,-0.7634408602
-2.82,16,-0.752688172
-2.77,16,-0.7419354839
-2.71,16,-0.7311827957
-2.66,16,-0.7204301075
-2.58,16,-0.7096774194
-2.55,16,-0.6989247312
-2.51,16,-0.688172043
-2.45,16,-0.6774193548
-2.38,16,-0.6666666667
-2.35,16,-0.6559139785
-2.28,16,-0.6451612903
-2.24,16,-0.6344086022
-2.20,16,-0.623655914
-2.12,16,-0.6129032258
-2.08,16,-0.6021505376
-2.02,16,-0.5913978495
-1.98,16,-0.5806451613
-1.94,16,-0.5698924731
-1.86,16,-0.5591397849
-1.81,16,-0.5483870968
-1.76,16,-0.5376344086
-1.70,16,-0.5268817204
-1.67,16,-0.5161290323
-1.61,16,-0.5053763441
-1.56,16,-0.4946236559
-1.51,16,-0.4838709677
-1.49,16,-0.4731182796
-1.44,16,-0.4623655914
-1.40,16,-0.4516129032
-1.35,16,-0.4408602151
-1.30,16,-0.4301075269
-1.26,16,-0.4193548387
-1.20,16,-0.4086021505
-1.16,16,-0.3978494624
-1.12,16,-0.3870967742
-1.10,16,-0.376344086
-1.05,16,-0.3655913978
-1.02,16,-0.3548387097
-0.98,16,-0.3440860215
-0.94,16,-0.3333333333
-0.90,16,-0.3225806452
-0.87,16,-0.311827957
-0.82,16,-0.3010752688
-0.78,16,-0.2903225806
-0.74,16,-0.2795698925
-0.72,16,-0.2688172043
-0.68,16,-0.2580645161
-0.65,16,-0.247311828
-0.62,16,-0.2365591398
-0.58,16,-0.2258064516
-0.54,16,-0.2150537634
-0.51,16,-0.2043010753
-0.48,16,-0.1935483871
-0.44,16,-0.1827956989
-0.42,16,-0.1720430108
-0.39,16,-0.1612903226
-0.35,16,-0.1505376344
-0.32,16,-0.1397849462
-0.29,16,-0.1290322581
-0.26,16,-0.1182795699
-0.24,16,-0.1075268817
-0.21,16,-0.09677419355
-0.18,16,-0.08602150538
-0.15,16,-0.0752688172
-0.13,16,-0.06451612903
-0.10,16,-0.05376344086
-0.09,16,-0.04301075269
-0.07,16,-0.03225806452
-0.05,16,-0.02150537634
-0.04,16,-0.01075268817
0.00,16,0
0.04,16,0.01075268817
0.05,16,0.02150537634
0.08,16,0.03225806452
0.10,16,0.04301075269
0.13,16,0.05376344086
0.15,16,0.06451612903
0.18,16,0.0752688172
0.22,16,0.08602150538
0.25,16,0.09677419355
0.29,16,0.1075268817
0.32,16,0.1182795699
0.36,16,0.1290322581
0.40,16,0.1397849462
0.44,16,0.1505376344
0.47,16,0.1612903226
0.51,16,0.1720430108
0.56,16,0.1827956989
0.60,16,0.1935483871
0.64,16,0.2043010753
0.68,16,0.2150537634
0.72,16,0.2258064516
0.78,16,0.2365591398
0.82,16,0.247311828
0.87,16,0.2580645161
0.91,16,0.2688172043
0.95,16,0.2795698925
0.99,16,0.2903225806
1.03,16,0.3010752688
1.10,16,0.311827957
1.14,16,0.3225806452
1.18,16,0.3333333333
1.24,16,0.3440860215
1.28,16,0.3548387097
1.33,16,0.3655913978
1.39,16,0.376344086
1.44,16,0.3870967742
1.48,16,0.3978494624
1.54,16,0.4086021505
1.59,16,0.4193548387
1.65,16,0.4301075269
1.69,16,0.4408602151
1.76,16,0.4516129032
1.82,16,0.4623655914
1.88,16,0.4731182796
1.93,16,0.4838709677
1.99,16,0.4946236559
2.05,16,0.5053763441
2.12,16,0.5161290323
2.18,16,0.5268817204
2.22,16,0.5376344086
